report_date,yesterday_purchase,week1_purchase,week2_purchase,week3_purchase,week4_purchase,MON,TUE,WED,THU,FRI,SAT,SUN,dayofmonth_percent,shouldwork,yesterday_redeem,attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14
20140821,209205785,248894735,256485155,228056623,257332381,0,0,0,1,0,0,0,0.6774193548,1,244720592,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-243962.0,47873411.0,-3808061.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-243962.0,47873411.0,-3808061.0
20140822,234392568,268968079,228097887,378242546,203397102,0,0,0,0,1,0,0,0.7096774194,1,185570807,48821761.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-243962.0,47873411.0,48821761.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-243962.0,47873411.0
20140823,182566127,158553438,146751994,152120792,198457820,0,0,0,0,0,1,0,0.7419354839,0,232911054,-50344927.0,48821761.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-243962.0,-50344927.0,48821761.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-243962.0
20140824,154613502,161198309,164174384,154077981,162389176,0,0,0,0,0,0,1,0.7741935484,0,196780196,-42166694.0,-50344927.0,48821761.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0,-42166694.0,-50344927.0,48821761.0,-35514807.0,-11651772.0,-105407381.0,-33181324.0
20140825,134164401,280533543,284695009,254890053,253136439,1,0,0,0,0,0,0,0.8064516129,1,209908787,-75744386.0,-42166694.0,-50344927.0,48821761.0,-35514807.0,-11651772.0,-105407381.0,-75744386.0,-42166694.0,-50344927.0,48821761.0,-35514807.0,-11651772.0,-105407381.0
20140826,283116043,236052637,260705801,311680953,325692942,0,1,0,0,0,0,0,0.8387096774,1,264492485,18623558.0,-75744386.0,-42166694.0,-50344927.0,48821761.0,-35514807.0,-11651772.0,18623558.0,-75744386.0,-42166694.0,-50344927.0,48821761.0,-35514807.0,-11651772.0
20140827,241046273,209205785,262139305,269143684,239088792,0,0,1,0,0,0,0,0.8709677419,1,271225580,-30179307.0,18623558.0,-75744386.0,-42166694.0,-50344927.0,48821761.0,-35514807.0,-30179307.0,18623558.0,-75744386.0,-42166694.0,-50344927.0,48821761.0,-35514807.0
20140828,227515169,234392568,248894735,256485155,228056623,0,0,0,1,0,0,0,0.9032258065,1,345649378,-118134209.0,-30179307.0,18623558.0,-75744386.0,-42166694.0,-50344927.0,48821761.0,-118134209.0,-30179307.0,18623558.0,-75744386.0,-42166694.0,-50344927.0,48821761.0
20140829,240376956,182566127,268968079,228097887,378242546,0,0,0,0,1,0,0,0.935483871,1,327274182,-86897226.0,-118134209.0,-30179307.0,18623558.0,-75744386.0,-42166694.0,-50344927.0,-86897226.0,-118134209.0,-30179307.0,18623558.0,-75744386.0,-42166694.0,-50344927.0
20140830,214114844,154613502,158553438,146751994,152120792,0,0,0,0,0,1,0,0.9677419355,0,359195182,-145080338.0,-86897226.0,-118134209.0,-30179307.0,18623558.0,-75744386.0,-42166694.0,-145080338.0,-86897226.0,-118134209.0,-30179307.0,18623558.0,-75744386.0,-42166694.0
20140831,183547267,134164401,161198309,164174384,154077981,0,0,0,0,0,0,1,1,0,201759798,-18212531.0,-145080338.0,-86897226.0,-118134209.0,-30179307.0,18623558.0,-75744386.0,-18212531.0,-145080338.0,-86897226.0,-118134209.0,-30179307.0,18623558.0,-75744386.0
